,orig_index,Datetime,Tweet Id,Text,Username,tweet_len,tweet_num,score,magnitude,google_language,google_entities,google_categories
1958,5958,2017-11-29 04:19:31+00:00,9.357248839249224e+17,Bitcoin breaks through as appeal grows ,FinancialTimes,39,1958.0,0.0,0.0,en,OTHER,
1959,5959,2017-11-29 03:10:05+00:00,9.35707406780248e+17,Bitcoin jumps to just days after surpassing ,WSJ,44,1959.0,0.1000000014901161,0.1000000014901161,en,OTHER,
1960,5960,2017-11-29 02:46:31+00:00,9.357014778379428e+17,"Legendary investor Jack Bogle says ""avoid bitcoin like the plague"" ",business,67,1960.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
1961,5961,2017-11-29 02:28:37+00:00,9.356969736085094e+17,"As bitcoin tops for the first time, here’s what critics and supporters around the world have to say about the cryptocurrency ",business,125,1961.0,0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
1962,5962,2017-11-29 01:48:22+00:00,9.35686843651289e+17,Bitcoin crosses threshold for first time ,FinancialTimes,41,1962.0,0.0,0.0,en,OTHER,
1963,5963,2017-11-29 01:40:08+00:00,9.356847709058252e+17,Bitcoin soars to record as bubble warnings multiply ,business,52,1963.0,0.0,0.0,en,OTHER,
1964,5964,2017-11-29 01:38:06+00:00,9.356842584710552e+17,"Breaking: Bitcoin crosses mark, the latest burst in a rally transforming the currency from niche to mainstream ",WSJ,111,1964.0,-0.1000000014901161,0.1000000014901161,en,"OTHER,EVENT",
1965,5965,2017-11-29 01:33:27+00:00,9.35683e+17,BREAKING: Bitcoin tops for the first time in Bloomberg pricing ,business,63,1965.0,0.0,0.0,en,"ORGANIZATION,OTHER,EVENT",
1966,5966,2017-11-28 18:51:39+00:00,9.355819737912812e+17,CME group plans to manage customer exposure to bitcoin futures ,business,63,1966.0,0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER",
1967,5967,2017-11-28 17:57:09+00:00,9.3556825940702e+17,Here’s what bitcoin critics and supporters around the world have to say about the cryptocurrency ,business,97,1967.0,0.0,0.0,en,"PERSON,OTHER,LOCATION",
1968,5968,2017-11-28 16:40:34+00:00,9.35548987347755e+17,Bitcoin just came up at Jerome Powell's confirmation hearing. Watch live ,business,73,1968.0,0.0,0.5,en,"PERSON,OTHER,EVENT",
1969,5969,2017-11-28 16:04:59+00:00,9.355400296356824e+17,Hedge fund manager Mike Novogratz says bitcoin is likely to win out over other digital currencies ,business,98,1969.0,0.0,0.0,en,"PERSON,OTHER",
1970,5970,2017-11-28 15:24:15+00:00,9.355297788531548e+17,CME group plans to manage customer exposure to bitcoin futures ,business,63,1970.0,0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER",
1971,5971,2017-11-28 13:58:47+00:00,9.355082729914286e+17,Elon Musk tweets to debunk speculation that he's behind bitcoin ,business,64,1971.0,-0.5,0.5,en,"PERSON,OTHER",
1972,5972,2017-11-28 11:36:22+00:00,9.354724299290584e+17,Here’s what bitcoin critics and supporters around the world have to say about the cryptocurrency ,business,97,1972.0,0.0,0.0,en,"PERSON,OTHER,LOCATION",
1973,5973,2017-11-28 09:55:23+00:00,9.354470167374724e+17,Elon Musk tweets to debunk speculation that he's behind bitcoin ,business,64,1973.0,-0.5,0.5,en,"PERSON,OTHER",
1974,5974,2017-11-28 07:43:04+00:00,9.354137211863572e+17,"The price of Bitcoin hit on some exchanges for the first time on Monday, after a run with few precedents ",nytimes,105,1974.0,-0.1000000014901161,0.1000000014901161,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
1975,5975,2017-11-28 07:31:16+00:00,9.354107482301604e+17,A South Korean bank will begin testing bitcoin for digital wallets ,business,67,1975.0,0.0,0.0,en,"ORGANIZATION,CONSUMER_GOOD,LOCATION,OTHER",
1976,5976,2017-11-28 05:44:53+00:00,9.35383977094992e+17,These Asian companies are gaining from bitcoin's boom ,business,54,1976.0,0.6000000238418579,0.6000000238418579,en,"ORGANIZATION,OTHER,LOCATION,EVENT",
1977,5977,2017-11-28 05:27:18+00:00,9.353795545747168e+17,South Korea's prime minister is worried bitcoin is corrupting kids ,business,67,1977.0,-0.800000011920929,0.800000011920929,en,"PERSON,OTHER,LOCATION",
1978,5978,2017-11-28 05:00:06+00:00,9.353727085604288e+17,DRW got into bitcoin way ahead of Wall Street titans—and now has a central role in market ,WSJ,90,1978.0,0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,OTHER,PERSON",
1979,5979,2017-11-28 03:28:09+00:00,9.353495675031306e+17,'Mad momentum' is driving bitcoin’s price as the digital currency takes just seven days to climb another ,WSJ,105,1979.0,-0.3000000119209289,0.3000000119209289,en,"NUMBER,PERSON,OTHER",/Finance/Investing/Currencies & Foreign Exchange
1980,5980,2017-11-28 02:33:21+00:00,9.353357757214802e+17,Here's what the world's central banks really think about bitcoin ,business,65,1980.0,0.0,0.0,en,"ORGANIZATION,OTHER,LOCATION",
1981,5981,2017-11-28 02:08:12+00:00,9.353294475945408e+17," Not true. A friend sent me part of a BTC a few years, but I don’t know where it is.",elonmusk,84,1981.0,-0.5,1.0,en,"PERSON,OTHER",/Finance
1982,5982,2017-11-28 01:29:15+00:00,9.353196443360174e+17,Bitcoin — How Bizarden ,FinancialTimes,23,1982.0,0.0,0.0,en,"PERSON,OTHER",
1983,5983,2017-11-28 00:44:45+00:00,9.35308446307627e+17,The bitcoin bubble may inflate some more before bursting via ,business,61,1983.0,-0.4000000059604645,0.4000000059604645,en,OTHER,
1984,5984,2017-11-28 00:32:06+00:00,9.35305263292338e+17,Bitcoin hits on some exchanges — defying skeptics and encouraging believers who see it as a new asset class ,nytimes,108,1984.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER",
1985,5985,2017-11-27 22:36:55+00:00,9.352762767342182e+17,-North Korea may be preparing for a missile test -Bitcoin surges -U.S. markets seesaw Get caught up on what's moving markets in Asia ,business,133,1985.0,0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
1986,5986,2017-11-27 21:01:28+00:00,9.352522556364472e+17,"DRW's Cumberland mines Zcash, an upstart digital currency whose backers say it has better privacy protections than bitcoin ",WSJ,123,1986.0,0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,PERSON,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
1987,5987,2017-11-27 20:27:54+00:00,9.352438063032442e+17,These Asian companies are gaining from bitcoin's boom ,business,54,1987.0,0.6000000238418579,0.6000000238418579,en,"ORGANIZATION,OTHER,LOCATION,EVENT",
1988,5988,2017-11-27 19:42:01+00:00,9.352322632766792e+17,Individual investors are opening bitcoin accounts at a breakneck pace as it flirts with ,business,88,1988.0,0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
1989,5989,2017-11-27 19:15:15+00:00,9.352255231433646e+17,Skepticism remains high about whether bitcoin is set up for a sharp fall ,WSJ,73,1989.0,-0.1000000014901161,0.1000000014901161,en,OTHER,
1990,5990,2017-11-27 19:09:03+00:00,9.352239655886232e+17,Bitcoin stirs volatility fears as it heads for ,FinancialTimes,47,1990.0,0.0,0.0,en,OTHER,
1991,5991,2017-11-27 19:05:03+00:00,9.35222959186305e+17,It has taken just seven days for Bitcoin to go from to ,WSJ,55,1991.0,-0.5,0.5,en,"NUMBER,OTHER",
1992,5992,2017-11-27 18:28:06+00:00,9.35213658610774e+17,Leonardo's Salvator Mundi fetched million. There's a bitcoin lesson in that ,business,76,1992.0,0.0,0.1000000014901161,en,"PERSON,OTHER",
1993,5993,2017-11-27 18:13:05+00:00,9.352098800587612e+17,Bitcoin blew past just a week after topping ,business,44,1993.0,-0.5,0.5,en,OTHER,
1994,5994,2017-11-27 17:22:59+00:00,9.351972719684032e+17,This is how you can short bitcoin ,business,34,1994.0,0.0,0.0,en,OTHER,
1995,5995,2017-11-27 16:54:41+00:00,9.351901518353408e+17,Individual investors are opening bitcoin accounts at a breakneck pace as it flirts with ,business,88,1995.0,0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
1996,5996,2017-11-27 15:43:41+00:00,9.35172283072688e+17,‘Fear of missing out’ drives investors into another bitcoin frenzy ,WSJ,67,1996.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
1997,5997,2017-11-27 12:00:09+00:00,9.351160286270792e+17,'Mad momentum' is driving bitcoin’s price as the digital currency takes just seven days to climb another ,WSJ,105,1997.0,-0.3000000119209289,0.3000000119209289,en,"NUMBER,PERSON,OTHER",/Finance/Investing/Currencies & Foreign Exchange
1998,5998,2017-11-27 11:56:49+00:00,9.35115190496096e+17,Here's what the world's central banks really think about bitcoin ,business,65,1998.0,0.0,0.0,en,"ORGANIZATION,OTHER,LOCATION",
1999,5999,2017-11-27 11:40:23+00:00,9.351110531045664e+17,Bitcoin busts through setting sights on - ,Investingcom,42,1999.0,-0.1000000014901161,0.1000000014901161,en,OTHER,
2000,6000,2017-11-27 11:39:37+00:00,9.351108616555928e+17,Leonardo's Salvator Mundi fetched million. There's a bitcoin lesson in that ,business,76,2000.0,0.0,0.1000000014901161,en,"PERSON,OTHER",
2001,6001,2017-11-27 08:42:31+00:00,9.350662905191832e+17,"Now people are searching for ""buy bitcoin"" more than how to ""buy gold"" ",business,71,2001.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
2002,6002,2017-11-27 08:30:04+00:00,9.35063158749909e+17,It's taken bitcoin just seven days to go from to ,WSJ,49,2002.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,OTHER",
2003,6003,2017-11-27 08:16:08+00:00,9.350596542620508e+17,Will Bitcoin Futures Crash Markets Or Capture In Trade? - ,Investingcom,58,2003.0,-0.1000000014901161,0.2000000029802322,en,OTHER,
2004,6004,2017-11-27 06:45:35+00:00,9.350368646581084e+17,Here's what the world's central banks really think about bitcoin ,business,65,2004.0,0.0,0.0,en,"ORGANIZATION,OTHER,LOCATION",
2005,6005,2017-11-27 06:38:38+00:00,9.350351154068398e+17,‘Fear of missing out’ drives investors into another bitcoin frenzy ,WSJ,67,2005.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2006,6006,2017-11-27 06:37:47+00:00,9.350349003606304e+17,Bitcoin’s march toward respectability faces another hurdle ,business,59,2006.0,-0.6000000238418579,0.6000000238418579,en,OTHER,
2007,6007,2017-11-27 06:37:26+00:00,9.350348123474124e+17,Bitcoin rocketed above for the first time over the weekend and experts say mainstream investors are becoming more interested in the virtual currency ,CNN,149,2007.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
2008,6008,2017-11-27 05:40:55+00:00,9.350205899113636e+17,Leonardo's Salvator Mundi fetched million. There's a bitcoin lesson in that ,business,76,2008.0,0.0,0.1000000014901161,en,"PERSON,OTHER",
2009,6009,2017-11-27 04:05:42+00:00,9.349966307382927e+17,Bitcoin is closing in on - the cryptocurrency is up more than 800 percent so far in 2017 ,business,89,2009.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,DATE,OTHER",
2010,6010,2017-11-27 03:11:58+00:00,9.34983106603438e+17,"Now people are searching for ""buy bitcoin"" more than how to ""buy gold"" ",business,71,2010.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
2011,6011,2017-11-27 02:11:31+00:00,9.349678958131855e+17,-Asia stocks -Dollar advances -Japan equities erase gains -Big week for data -Rand halts slide -Bitcoin surges -Crude at ,business,121,2011.0,0.0,0.0,en,"PERSON,ORGANIZATION,OTHER,LOCATION","/News/Business News,/Finance/Investing"
2012,6012,2017-11-27 01:37:50+00:00,9.34959417690411e+17,"Bitcoin euphoria reaches fever pitch, South Africa debt cut to junk, jam packed week for data. What's moving markets today ",business,123,2012.0,0.0,0.0,en,"OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
2013,6013,2017-11-27 01:18:02+00:00,9.349544340141384e+17,Bitcoin surges further above ,FinancialTimes,29,2013.0,0.0,0.0,en,OTHER,
2014,6014,2017-11-27 01:11:18+00:00,9.349527388652092e+17,Here's what the world's central banks really think about bitcoin ,business,65,2014.0,0.0,0.0,en,"ORGANIZATION,OTHER,LOCATION",
2015,6015,2017-11-26 20:43:32+00:00,9.34885356457136e+17,"Bitcoin surged past for the first time, just six days after topping ",business,68,2015.0,0.0,0.0,en,"NUMBER,OTHER",
2016,6016,2017-11-26 19:34:28+00:00,9.348679735500676e+17,These doomsday preppers are starting to switch from gold to bitcoin ,business,68,2016.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2017,6017,2017-11-26 19:21:52+00:00,9.348648023206132e+17,"Now you can invest in bitcoin without the volatility, apparently ",business,65,2017.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2018,6018,2017-11-26 10:30:05+00:00,9.347309733082276e+17,Bitcoin is creeping up towards 10k. - ,Investingcom,38,2018.0,-0.3000000119209289,0.699999988079071,en,"NUMBER,OTHER",
2019,6019,2017-11-26 00:24:47+00:00,9.345786470460212e+17,This gold fund is joining the bitcoin frenzy ,business,45,2019.0,0.0,0.0,en,OTHER,
2020,6020,2017-11-25 23:03:11+00:00,9.345581090995364e+17,What's driving the recent bitcoin turbulence? Here's a guide ,business,61,2020.0,-0.2000000029802322,0.4000000059604645,en,"WORK_OF_ART,OTHER",
2021,6021,2017-11-25 22:30:22+00:00,9.345498512070778e+17,States are changing laws to allow bitcoin to be used in property transactions ,WSJ,78,2021.0,0.0,0.0,en,"OTHER,LOCATION",
2022,6022,2017-11-25 17:02:47+00:00,9.34467413122396e+17,Bitcoin's rivals are multiplying ,business,33,2022.0,0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,OTHER",
2023,6023,2017-11-25 07:18:56+00:00,9.34320481032958e+17,"Now you can invest in bitcoin without the volatility, apparently ",business,65,2023.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2024,6024,2017-11-25 06:30:16+00:00,9.34308235296854e+17,These doomsday preppers are starting to switch from gold to bitcoin ,business,68,2024.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2025,6025,2017-11-24 19:53:09+00:00,9.341478988703048e+17,This gold fund is joining the bitcoin frenzy ,business,45,2025.0,0.0,0.0,en,OTHER,
2026,6026,2017-11-24 15:28:27+00:00,9.340812845859922e+17,"Now you can invest in bitcoin without the volatility, apparently ",business,65,2026.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2027,6027,2017-11-24 06:18:07+00:00,9.33942787564802e+17,"Now you can invest in bitcoin without the volatility, apparently ",business,65,2027.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2028,6028,2017-11-24 03:25:13+00:00,9.338992786359296e+17,This gold fund is joining the bitcoin frenzy ,business,45,2028.0,0.0,0.0,en,OTHER,
2029,6029,2017-11-24 00:30:55+00:00,9.338554123901216e+17,What if Jamie Dimon ends up testifying before Congress about bitcoin’s great collapse? via ,business,91,2029.0,-0.2000000029802322,0.5,en,"ORGANIZATION,PERSON,OTHER,EVENT",
2030,6030,2017-11-23 22:48:56+00:00,9.338297499689656e+17,Why bitcoin is creeping into real estate deals ,WSJ,47,2030.0,-0.4000000059604645,0.4000000059604645,en,OTHER,
2031,6031,2017-11-23 21:44:18+00:00,9.338134853430068e+17,"Now you can invest in bitcoin without the volatility, apparently ",business,65,2031.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2032,6032,2017-11-23 16:58:54+00:00,9.33741661338964e+17,This gold fund is joining the bitcoin frenzy ,business,45,2032.0,0.0,0.0,en,OTHER,
2033,6033,2017-11-23 15:29:18+00:00,9.337191122321284e+17,Could bitcoin be the next gold? Here are the arguments ,business,55,2033.0,-0.1000000014901161,0.6000000238418579,en,OTHER,
2034,6034,2017-11-23 14:51:48+00:00,9.337096760632196e+17,"Now you can invest in bitcoin without the volatility, apparently ",business,65,2034.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2035,6035,2017-11-23 14:15:00+00:00,9.337004132573716e+17,What if Jamie Dimon ends up testifying before Congress about bitcoin’s great collapse? via ,business,91,2035.0,-0.2000000029802322,0.5,en,"ORGANIZATION,PERSON,OTHER,EVENT",
2036,6036,2017-11-23 11:19:16+00:00,9.33656190025945e+17,Bitcoin Cash me outside - ,Investingcom,26,2036.0,-0.1000000014901161,0.1000000014901161,en,OTHER,
2037,6037,2017-11-23 10:50:50+00:00,9.336490329619825e+17,This gold fund is joining the bitcoin frenzy ,business,45,2037.0,0.0,0.0,en,OTHER,
2038,6038,2017-11-23 07:12:48+00:00,9.335941622592594e+17,What if Jamie Dimon ends up testifying before Congress about bitcoin’s great collapse? via ,business,91,2038.0,-0.2000000029802322,0.5,en,"ORGANIZATION,PERSON,OTHER,EVENT",
2039,6039,2017-11-23 04:41:57+00:00,9.335561993159598e+17,This gold fund is joining the bitcoin frenzy ,business,45,2039.0,0.0,0.0,en,OTHER,
2040,6040,2017-11-22 22:06:53+00:00,9.334567771439022e+17,Jamie Dimon said he'd fire traders stupid enough to deal in bitcoin. It's now growing on him ,business,93,2040.0,-0.3000000119209289,1.100000023841858,en,"PERSON,OTHER",
2041,6041,2017-11-22 17:31:03+00:00,9.333873619704792e+17,A crypto bull doubled his bitcoin price target to ,business,50,2041.0,-0.5,0.5,en,OTHER,
2042,6042,2017-11-22 14:11:23+00:00,9.333371168006184e+17,Bitcoin is hovering right below record highs today. - ,Investingcom,54,2042.0,-0.3000000119209289,0.6000000238418579,en,OTHER,
2043,6043,2017-11-22 13:00:37+00:00,9.333193059194511e+17,"25,000 Mongolian bitcoin machines have beaten a couple of tech giants via ",business,74,2043.0,0.1000000014901161,0.1000000014901161,en,"PERSON,ORGANIZATION,OTHER,NUMBER,LOCATION",
2044,6044,2017-11-22 12:18:12+00:00,9.333086310717728e+17,Jamie Dimon said he'd fire traders stupid enough to deal in bitcoin. It's now growing on him ,business,93,2044.0,-0.3000000119209289,1.100000023841858,en,"PERSON,OTHER",
2045,6045,2017-11-22 09:26:17+00:00,9.33265367501234e+17,"25,000 Mongolian bitcoin machines have beaten a couple of tech giants via ",business,74,2045.0,0.1000000014901161,0.1000000014901161,en,"PERSON,ORGANIZATION,OTHER,NUMBER,LOCATION",
2046,6046,2017-11-22 07:44:40+00:00,9.3324e+17,Jamie Dimon said he'd fire traders stupid enough to deal in bitcoin. It's now growing on him ,business,93,2046.0,-0.3000000119209289,1.100000023841858,en,"PERSON,OTHER",
2047,6047,2017-11-22 07:03:41+00:00,9.33229480147112e+17,Europe’s first bitcoin mutual fund launched by Tobam ,FinancialTimes,53,2047.0,0.0,0.0,en,"ORGANIZATION,OTHER,LOCATION",
2048,6048,2017-11-22 06:58:07+00:00,9.332280797403464e+17,"Where demand leads, banks tend to follow. Even if that's to bitcoin via ",business,72,2048.0,0.0,0.1000000014901161,en,"ORGANIZATION,OTHER",
2049,6049,2017-11-21 23:33:29+00:00,9.331161826218188e+17,JPMorgan is weighing whether to help clients bet on the price of bitcoin via the CME’s proposed futures contracts ,business,114,2049.0,0.0,0.0,en,"ORGANIZATION,OTHER,PERSON",/Finance/Investing
2050,6050,2017-11-21 23:20:08+00:00,9.331128264362106e+17,Several U.S. states have changed laws to allow bitcoin to be used in property transactions ,WSJ,91,2050.0,0.0,0.0,en,"OTHER,LOCATION",
2051,6051,2017-11-21 22:19:03+00:00,9.33097454525825e+17,The founder of a hedge fund for cryptocurrencies says bitcoin is heading to ,business,76,2051.0,-0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
2052,6052,2017-11-21 19:45:25+00:00,9.330587913350676e+17,"""Bitcoin you can look at as digital gold,"" Novogratz says ",business,58,2052.0,0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
2053,6053,2017-11-21 19:45:05+00:00,9.33058703951061e+17,"An Iranian man has been charged with stealing HBO episodes and scripts, and demanding million in bitcoin as ransom ",nytimes,115,2053.0,-0.800000011920929,0.800000011920929,en,"WORK_OF_ART,PERSON,ORGANIZATION,OTHER,LOCATION",/Arts & Entertainment/TV & Video/TV Shows & Programs
2054,6054,2017-11-21 19:08:11+00:00,9.33049418949038e+17,"In bitcoin we trust? Digital, decentralized money is quickly coming of age, but where is cryptocurrency headed? ",WSJ,112,2054.0,-0.2000000029802322,0.4000000059604645,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
2055,6055,2017-11-21 18:53:07+00:00,9.330456293450588e+17,"Jamie Dimon is a bitcoin skeptic, but J.P. Morgan is considering whether to let customers trade bitcoin futures ",WSJ,112,2055.0,-0.2000000029802322,0.2000000029802322,en,"WORK_OF_ART,PERSON,OTHER",
2056,6056,2017-11-21 16:49:47+00:00,9.330145885215089e+17,"Mike Novogratz says the Bitcoin ""revolution"" came out of a breakdown in trust stemming from the financial crisis ",business,113,2056.0,-0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
2057,6057,2017-11-21 16:47:38+00:00,9.330140469320088e+17,Novogratz says bitcoin is a response to a breakdown in trust ,business,61,2057.0,-0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,EVENT",
2058,6058,2017-11-21 16:44:07+00:00,9.330131620094812e+17,Even a million hack couldn't keep bitcoin down ,business,47,2058.0,-0.3000000119209289,0.3000000119209289,en,"NUMBER,OTHER",
2059,6059,2017-11-21 15:35:28+00:00,9.329958877391668e+17,The founder of a hedge fund for cryptocurrencies says bitcoin is heading to ,business,76,2059.0,-0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
2060,6060,2017-11-21 14:58:29+00:00,9.329865790433034e+17,Mike Novogratz says bitcoin will likely end the year at ,business,56,2060.0,0.0,0.0,en,"PERSON,OTHER",
2061,6061,2017-11-21 14:34:03+00:00,9.32980429925376e+17,Bitcoin's fans have just got a timely warning on hackers via ,business,61,2061.0,-0.3000000119209289,0.3000000119209289,en,"PERSON,OTHER",
2062,6062,2017-11-21 14:19:26+00:00,9.329767516211936e+17,"""Bitcoin you can look at as digital gold,"" says   ",business,50,2062.0,0.2000000029802322,0.2000000029802322,en,OTHER,
2063,6063,2017-11-21 14:19:02+00:00,9.329766537892536e+17,Mike Novogratz says bitcoin will end the year at ,business,49,2063.0,-0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER",
2064,6064,2017-11-21 12:40:04+00:00,9.329517466195066e+17,States are changing laws to allow bitcoin to be used in property transactions ,WSJ,78,2064.0,0.0,0.0,en,"OTHER,LOCATION",
2065,6065,2017-11-21 11:30:56+00:00,9.3293434786646e+17, million theft of a rival cryptocurrency sends bitcoin on a roller-coaster ride ,business,80,2065.0,-0.699999988079071,0.699999988079071,en,"OTHER,EVENT",
2066,6066,2017-11-21 08:18:31+00:00,9.3288592364109e+17,Bitcoin's identity crisis: Is it digital gold or cash? - ,Investingcom,57,2066.0,-0.1000000014901161,0.3000000119209289,en,"OTHER,EVENT",
2067,6067,2017-11-21 07:13:24+00:00,9.32869537959211e+17,"Bitcoin falls by the most in a week after million theft of tether, another cryptocurrency ",business,90,2067.0,-0.699999988079071,0.699999988079071,en,"OTHER,EVENT",
2068,6068,2017-11-21 05:55:35+00:00,9.328499561966388e+17,These doomsday preppers are starting to switch from gold to bitcoin ,business,68,2068.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2069,6069,2017-11-21 03:48:44+00:00,9.328180317005988e+17,An interesting chat with the doomsday preppers who love bitcoin ,business,64,2069.0,0.8999999761581421,0.8999999761581421,en,"PERSON,OTHER",
2070,6070,2017-11-21 01:18:23+00:00,9.32780197438423e+17,"Bitcoin isn't 'institutionally investible' yet, according to Canada Pension ",business,76,2070.0,-0.3000000119209289,0.3000000119209289,en,"WORK_OF_ART,OTHER",
2071,6071,2017-11-21 00:11:29+00:00,9.327633597532608e+17,These doomsday preppers are starting to switch from gold to bitcoin ,business,68,2071.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2072,6072,2017-11-20 22:24:25+00:00,9.327364161944658e+17,Bitcoin has an unusual relationship with volatility via ,business,56,2072.0,0.0,0.0,en,OTHER,
2073,6073,2017-11-20 21:24:58+00:00,9.327214531491552e+17,An interesting chat with the doomsday preppers who love bitcoin ,business,64,2073.0,0.8999999761581421,0.8999999761581421,en,"PERSON,OTHER",
2074,6074,2017-11-20 20:48:21+00:00,9.327122412033802e+17,Bitcoin ended 2016 at It surged above today ,business,44,2074.0,0.0,0.0,en,"NUMBER,DATE,OTHER",
2075,6075,2017-11-20 20:22:24+00:00,9.327057080548596e+17,Bitcoin is now trading at a record high above ,CNN,46,2075.0,0.1000000014901161,0.1000000014901161,en,OTHER,
2076,6076,2017-11-20 18:28:32+00:00,9.326770552542904e+17,These doomsday preppers are starting to switch from gold to bitcoin ,business,68,2076.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2077,6077,2017-11-20 18:10:24+00:00,9.32672489032966e+17,What does the flattening yield curve have in common with the surging bitcoin? ,business,78,2077.0,0.0,0.0,en,OTHER,
2078,6078,2017-11-20 16:58:48+00:00,9.326544719638692e+17,"When Bitcoin first landed in the early part of the decade, many experts dismissed it as a fad. Today, it’s making waves in the luxury market (via ",CNN,146,2078.0,0.0,0.3000000119209289,en,"PERSON,OTHER",/Finance/Investing/Currencies & Foreign Exchange
2079,6079,2017-11-20 15:12:09+00:00,9.326276314675855e+17,Bitcoin ended 2016 at It's currently above ,business,43,2079.0,0.0,0.0,en,"NUMBER,DATE,OTHER",
2080,6080,2017-11-20 15:02:14+00:00,9.32625136502608e+17,An interesting chat with the doomsday preppers who love bitcoin ,business,64,2080.0,0.8999999761581421,0.8999999761581421,en,"PERSON,OTHER",
2081,6081,2017-11-20 14:37:12+00:00,9.32618835261313e+17,Bitcoin rose to a record ,business,25,2081.0,0.0,0.0,en,OTHER,
2082,6082,2017-11-20 13:13:07+00:00,9.325976751948145e+17,These doomsday preppers are starting to switch from gold to bitcoin ,business,68,2082.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2083,6083,2017-11-20 12:42:45+00:00,9.32590034330497e+17,Bitcoin has an unusual relationship with volatility via ,business,56,2083.0,0.0,0.0,en,OTHER,
2084,6084,2017-11-20 12:40:48+00:00,9.32589545203286e+17,Bitcoin’s wild ride continues after it soars past ,business,50,2084.0,0.4000000059604645,0.4000000059604645,en,"OTHER,EVENT",
2085,6085,2017-11-20 12:02:35+00:00,9.325799241452462e+17,"Yesterday, Bitcoin hit the highest level in its nine-year history. - ",Investingcom,69,2085.0,0.3000000119209289,0.800000011920929,en,"NUMBER,OTHER",
2086,6086,2017-11-20 11:53:59+00:00,9.325777631978824e+17,Bitcoin passes ,business,15,2086.0,0.2000000029802322,0.2000000029802322,en,OTHER,
2087,6087,2017-11-20 10:34:29+00:00,9.325577541867274e+17,These doomsday preppers are starting to switch from gold to bitcoin ,business,68,2087.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,OTHER",
2088,6088,2017-11-20 08:10:48+00:00,9.325215949704314e+17,Can bitcoin survive an apocalypse? ,business,35,2088.0,0.0,0.0,en,"OTHER,EVENT",
2089,6089,2017-11-20 07:52:57+00:00,9.325171023087247e+17,Bitcoin passes ,business,15,2089.0,0.2000000029802322,0.2000000029802322,en,OTHER,
2090,6090,2017-11-20 06:18:49+00:00,9.324934152075878e+17,Can bitcoin survive an apocalypse? These doomsday preppers are betting on it ,business,77,2090.0,0.0,0.1000000014901161,en,"PERSON,OTHER,EVENT",
2091,6091,2017-11-20 06:16:05+00:00,9.324927253536808e+17,A bubble waiting to pop? Bitcoin passes level ,business,46,2091.0,0.0,0.4000000059604645,en,OTHER,
